"Date","Price","Open","High","Low","Change %"
"Jul 18, 2021","0.7134","0.7590","0.7700","0.6310","-8.71%"
"Jul 11, 2021","0.7815","0.7850","0.8540","0.7660","-0.65%"
"Jul 04, 2021","0.7866","0.8620","0.8720","0.7260","-8.43%"
"Jun 27, 2021","0.8590","0.9250","0.9260","0.8570","-7.11%"
"Jun 20, 2021","0.9247","0.8830","0.9390","0.8400","5.54%"
"Jun 13, 2021","0.8762","0.7500","0.9620","0.7450","17.83%"
"Jun 06, 2021","0.7436","0.7900","0.8040","0.7070","-4.72%"
"May 30, 2021","0.7804","0.8060","0.8510","0.7790","-1.00%"
"May 23, 2021","0.7883","0.8210","0.8320","0.7680","-4.01%"
"May 16, 2021","0.8212","0.8190","0.8730","0.7900","0.43%"
"May 09, 2021","0.8177","0.7740","0.8710","0.7550","5.63%"
"May 02, 2021","0.7741","0.8560","0.8720","0.7160","-8.85%"
"Apr 25, 2021","0.8493","0.8200","0.9090","0.8150","4.03%"
"Apr 18, 2021","0.8164","0.8240","0.8580","0.7790","-2.48%"
"Apr 11, 2021","0.8372","0.8810","0.9130","0.7920","-3.31%"
"Apr 04, 2021","0.8659","0.9610","0.9880","0.8340","-4.43%"
"Mar 28, 2021","0.9060","0.8590","0.9800","0.8350","4.91%"
"Mar 21, 2021","0.8636","0.8690","0.8710","0.7930","-2.65%"
"Mar 14, 2021","0.8871","0.8470","0.9000","0.7660","5.39%"
"Mar 07, 2021","0.8417","0.8210","0.8630","0.7380","4.79%"
"Feb 28, 2021","0.8032","0.7020","0.8470","0.6590","10.07%"
"Feb 21, 2021","0.7297","0.5950","0.8650","0.5570","26.38%"
"Feb 14, 2021","0.5774","0.5220","0.5960","0.5010","17.07%"
"Feb 07, 2021","0.4932","0.4690","0.4950","0.4450","5.93%"
"Jan 31, 2021","0.4656","0.4210","0.4830","0.4130","9.40%"
"Jan 24, 2021","0.4256","0.4390","0.4560","0.4000","-1.64%"
"Jan 17, 2021","0.4327","0.4610","0.4770","0.4310","-4.21%"
"Jan 10, 2021","0.4517","0.4770","0.5330","0.4500","-7.15%"
"Jan 03, 2021","0.4865","0.3670","0.4900","0.3500","34.84%"
"Dec 27, 2020","0.3608","0.3730","0.3890","0.3570","-0.82%"
"Dec 20, 2020","0.3638","0.3730","0.3880","0.3420","-4.61%"
"Dec 13, 2020","0.3814","0.3720","0.3930","0.3530","4.81%"
"Dec 06, 2020","0.3639","0.4210","0.4230","0.3500","-13.89%"
"Nov 29, 2020","0.4226","0.3700","0.4350","0.3580","14.62%"
"Nov 22, 2020","0.3687","0.3620","0.4070","0.3620","-1.18%"
"Nov 15, 2020","0.3731","0.4080","0.4220","0.3680","-8.87%"
"Nov 08, 2020","0.4094","0.3640","0.4650","0.3450","13.41%"
"Nov 01, 2020","0.3610","0.3730","0.4240","0.3070","-6.09%"
"Oct 25, 2020","0.3844","0.3650","0.3890","0.3140","2.97%"
"Oct 18, 2020","0.3733","0.3310","0.3840","0.3250","14.90%"
"Oct 11, 2020","0.3249","0.3280","0.3310","0.2870","-4.58%"
"Oct 04, 2020","0.3405","0.2880","0.3510","0.2800","18.27%"
"Sep 27, 2020","0.2879","0.2670","0.3010","0.2470","7.71%"
"Sep 20, 2020","0.2673","0.2820","0.2830","0.2550","-5.71%"
"Sep 13, 2020","0.2835","0.2560","0.2850","0.2480","11.97%"
"Sep 06, 2020","0.2532","0.2940","0.2940","0.2500","-15.77%"
"Aug 30, 2020","0.3006","0.2690","0.3050","0.2260","10.51%"
"Aug 23, 2020","0.2720","0.2680","0.3290","0.2610","1.68%"
"Aug 16, 2020","0.2675","0.2980","0.2980","0.2520","-9.66%"
"Aug 09, 2020","0.2961","0.2310","0.3230","0.2110","29.08%"
"Aug 02, 2020","0.2294","0.2120","0.2340","0.1890","9.71%"
"Jul 26, 2020","0.2091","0.2740","0.2960","0.2060","-23.69%"
"Jul 19, 2020","0.2740","0.2830","0.2900","0.2560","-1.65%"
"Jul 12, 2020","0.2786","0.2930","0.3120","0.2660","-8.33%"
"Jul 05, 2020","0.3039","0.2970","0.3200","0.2580","3.30%"
"Jun 28, 2020","0.2942","0.2960","0.3310","0.2660","-2.06%"
"Jun 21, 2020","0.3004","0.3250","0.3490","0.2920","-7.57%"
"Jun 14, 2020","0.3250","0.3060","0.3660","0.2940","-2.31%"
"Jun 07, 2020","0.3327","0.4680","0.4810","0.2980","-28.14%"
"May 31, 2020","0.4630","0.2940","0.5060","0.2880","52.50%"
"May 24, 2020","0.3036","0.3350","0.3780","0.2990","-8.94%"
"May 17, 2020","0.3334","0.3050","0.3800","0.2940","7.10%"
"May 10, 2020","0.3113","0.3420","0.3730","0.2810","-6.74%"
"May 03, 2020","0.3338","0.3500","0.4050","0.2720","-5.41%"
"Apr 26, 2020","0.3529","0.3770","0.4130","0.3240","-5.89%"
"Apr 19, 2020","0.3750","0.3600","0.3860","0.3010","4.75%"
"Apr 12, 2020","0.3580","0.4110","0.4600","0.3150","-12.87%"
"Apr 05, 2020","0.4109","0.3920","0.5190","0.3920","6.48%"
"Mar 29, 2020","0.3859","0.3850","0.4180","0.3230","-3.65%"
"Mar 22, 2020","0.4005","0.4190","0.5700","0.3480","-16.67%"
"Mar 15, 2020","0.4806","0.4610","0.8410","0.3920","-34.26%"
"Mar 08, 2020","0.7311","0.4030","0.7660","0.3120","19.36%"
"Mar 01, 2020","0.6125","0.8750","0.9500","0.4900","-35.63%"
"Feb 23, 2020","0.9516","1.2780","1.2810","0.8940","-28.04%"
"Feb 16, 2020","1.3224","1.4090","1.4260","1.2830","-6.72%"
"Feb 09, 2020","1.4176","1.3820","1.4550","1.3620","0.95%"
"Feb 02, 2020","1.4043","1.3230","1.4970","1.3180","6.79%"
"Jan 26, 2020","1.3150","1.4510","1.4870","1.3100","-12.84%"
"Jan 19, 2020","1.5088","1.6200","1.6210","1.4890","-7.02%"
"Jan 12, 2020","1.6228","1.6640","1.6660","1.5920","-0.64%"
"Jan 05, 2020","1.6332","1.5680","1.6910","1.5030","2.43%"
"Dec 29, 2019","1.5945","1.6780","1.7300","1.5810","-4.98%"
"Dec 22, 2019","1.6780","1.7350","1.7710","1.6780","-3.21%"
"Dec 15, 2019","1.7337","1.6630","1.7630","1.6610","4.66%"
"Dec 08, 2019","1.6565","1.6680","1.7770","1.6130","-0.66%"
"Dec 01, 2019","1.6675","1.6420","1.6990","1.5180","2.67%"
"Nov 24, 2019","1.6242","1.6340","1.6520","1.5860","0.01%"
"Nov 17, 2019","1.6240","1.6430","1.6720","1.5510","-1.78%"
"Nov 10, 2019","1.6534","1.7390","1.7690","1.6120","-5.55%"
"Nov 03, 2019","1.7506","1.5650","1.7830","1.5650","13.37%"
"Oct 27, 2019","1.5441","1.6290","1.6850","1.4980","-5.03%"
"Oct 20, 2019","1.6258","1.5490","1.6450","1.5490","3.83%"
"Oct 13, 2019","1.5659","1.5440","1.6240","1.4980","0.65%"
"Oct 06, 2019","1.5558","1.3290","1.5940","1.3190","15.36%"
"Sep 29, 2019","1.3487","1.5600","1.6240","1.3200","-13.83%"
"Sep 22, 2019","1.5652","1.6340","1.6400","1.5040","-2.19%"
"Sep 15, 2019","1.6002","1.7560","1.7560","1.5970","-8.95%"
"Sep 08, 2019","1.7574","1.4310","1.7620","1.4230","22.79%"
"Sep 01, 2019","1.4312","1.3900","1.4890","1.3080","2.86%"
"Aug 25, 2019","1.3914","1.3500","1.4350","1.3280","-1.61%"
"Aug 18, 2019","1.4141","1.4280","1.5430","1.3860","-0.65%"
"Aug 11, 2019","1.4234","1.6020","1.6020","1.3830","-9.87%"
"Aug 04, 2019","1.5792","1.6680","1.6710","1.4160","-4.95%"
"Jul 28, 2019","1.6615","1.8450","1.9080","1.6340","-10.36%"
"Jul 21, 2019","1.8535","1.8200","1.8870","1.7830","2.05%"
"Jul 14, 2019","1.8163","1.9210","1.9210","1.7650","-2.92%"
"Jul 07, 2019","1.8709","1.8410","1.9190","1.8030","1.82%"
"Jun 30, 2019","1.8374","1.8160","1.8620","1.7090","3.93%"
"Jun 23, 2019","1.7680","1.7940","1.8350","1.7090","-1.62%"
"Jun 16, 2019","1.7972","1.8470","1.8750","1.7090","-2.11%"
"Jun 09, 2019","1.8359","1.8990","1.9450","1.7960","-0.83%"
"Jun 02, 2019","1.8513","1.9080","1.9210","1.7910","-3.37%"
"May 26, 2019","1.9159","2.1150","2.1260","1.9080","-9.72%"
"May 19, 2019","2.1222","2.1860","2.2380","2.0820","-2.48%"
"May 12, 2019","2.1762","2.2250","2.2370","2.1280","-4.06%"
"May 05, 2019","2.2683","2.2730","2.2970","2.2150","-2.51%"
"Apr 28, 2019","2.3268","2.3300","2.3950","2.2170","1.61%"
"Apr 21, 2019","2.2899","2.3680","2.3910","2.2800","-3.35%"
"Apr 14, 2019","2.3692","2.3730","2.4300","2.3560","-0.32%"
"Apr 07, 2019","2.3768","2.3140","2.3820","2.2650","2.95%"
"Mar 31, 2019","2.3087","2.2610","2.3520","2.2460","3.24%"
"Mar 24, 2019","2.2363","2.2540","2.2700","2.1180","-0.18%"
"Mar 17, 2019","2.2403","2.4020","2.4370","2.2240","-6.53%"
"Mar 10, 2019","2.3968","2.4290","2.4760","2.3820","-1.45%"
"Mar 03, 2019","2.4320","2.5700","2.5700","2.4000","-5.04%"
"Feb 24, 2019","2.5612","2.4850","2.5660","2.4370","3.65%"
"Feb 17, 2019","2.4710","2.5010","2.5180","2.4520","-0.89%"
"Feb 10, 2019","2.4931","2.4460","2.5370","2.4440","1.99%"
"Feb 03, 2019","2.4445","2.5150","2.5500","2.4290","-2.35%"
"Jan 27, 2019","2.5033","2.5960","2.6090","2.4250","-3.63%"
"Jan 20, 2019","2.5975","2.6060","2.6110","2.5330","-1.04%"
"Jan 13, 2019","2.6248","2.5170","2.6350","2.4820","3.87%"
"Jan 06, 2019","2.5271","2.5010","2.5960","2.4620","1.05%"
"Dec 30, 2018","2.5008","2.5850","2.5850","2.3510","-2.11%"
"Dec 23, 2018","2.5547","2.6380","2.6690","2.5510","-3.12%"
"Dec 16, 2018","2.6369","2.7360","2.7410","2.5970","-3.55%"
"Dec 09, 2018","2.7340","2.6740","2.7760","2.6720","1.23%"
"Dec 02, 2018","2.7009","2.8700","2.8870","2.6790","-4.31%"
"Nov 25, 2018","2.8226","2.8750","2.9070","2.8090","-1.75%"
"Nov 18, 2018","2.8730","2.8750","2.9180","2.8530","-0.30%"
"Nov 11, 2018","2.8816","2.9990","3.0250","2.8780","-5.23%"
"Nov 04, 2018","3.0405","3.0300","3.0980","3.0130","-0.04%"
"Oct 28, 2018","3.0416","2.9140","3.0450","2.8920","4.57%"
"Oct 21, 2018","2.9088","3.0480","3.0620","2.8850","-4.57%"
"Oct 14, 2018","3.0480","3.0150","3.0740","2.9940","0.87%"
"Oct 07, 2018","3.0217","3.0590","3.0870","2.9800","-1.66%"
"Sep 30, 2018","3.0727","2.9600","3.0920","2.9310","4.00%"
"Sep 23, 2018","2.9546","2.9540","2.9900","2.9270","0.09%"
"Sep 16, 2018","2.9519","2.8900","2.9770","2.8780","1.61%"
"Sep 09, 2018","2.9050","2.8230","2.9070","2.8110","3.04%"
"Sep 02, 2018","2.8194","2.7380","2.8280","2.7330","2.97%"
"Aug 26, 2018","2.7382","2.7240","2.7890","2.7160","0.83%"
"Aug 19, 2018","2.7156","2.7480","2.7500","2.6920","-1.00%"
"Aug 12, 2018","2.7430","2.7400","2.7770","2.7070","-0.13%"
"Aug 05, 2018","2.7465","2.8210","2.8480","2.7240","-2.41%"
